Car Name,Rating,Exterior & Body,Engine/Transmission/Clutch,Suspension/Steering,Interior,AC/Heater,Model Date,Mileage,Fuel Type,Transmission,Last Updated Date,Offer URL,Price_numeric
Daihatsu Mira X SA lll 2022,10/10,99%,100%,100%,100%,100%,2022.0,"1,334 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2022-for-sale-in-karachi-8384812,3650000.0
Audi A4 1.4 TFSI  2019,9.3/10,77%,100%,100%,100%,100%,2019.0,"39,890 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/audi-a4-2019-for-sale-in-karachi-8339100,15500000.0
Toyota Sienta G 2018,9.7/10,92%,100%,100%,100%,100%,2018.0,"103,069 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-sienta-2018-for-sale-in-karachi-8352455,6375000.0
Hyundai Elantra GL 2023,10/10,99%,100%,100%,100%,100%,2023.0,183 km,Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/hyundai-elantra-2023-for-sale-in-karachi-8384993,6900000.0
Suzuki Alto VXL AGS 2023,9.9/10,98%,100%,100%,95%,100%,2023.0,"1,784 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-peshawar-8169850,2700000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2020,8.3/10,47%,100%,100%,95%,100%,2020.0,"87,950 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-rawalpindi-8382452,6150000.0
Toyota Corolla Altis X Automatic 1.6 2021,9.8/10,93%,100%,100%,100%,100%,2021.0,"31,880 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-8384699,5550000.0
Toyota Land Cruiser ZX 2011,8.0/10,40%,98%,100%,99%,100%,2011.0,"75,123 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-2011-for-sale-in-karachi-8282892,24800000.0
Toyota Prado TX Limited 2.7 2007,8.4/10,55%,97%,100%,85%,100%,2007.0,"129,755 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2007-for-sale-in-karachi-7358524,8200000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2020,8.0/10,33%,100%,100%,97%,100%,2020.0,"36,281 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-8351932,6000000.0
Toyota Corolla Altis 1.6 X CVT-i Special Edition 2023,10/10,99%,100%,100%,97%,100%,2023.0,643 km,Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-karachi-8268012,7100000.0
Suzuki Wagon R Hybrid FX 2018,8.0/10,40%,100%,100%,87%,100%,2018.0,"29,793 km",Hybrid,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2018-for-sale-in-lahore-8365301,3550000.0
DFSK Glory 580 Pro 2021,9.4/10,83%,100%,100%,92%,100%,2021.0,"26,671 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/dfsk-glory-580-2021-for-sale-in-karachi-7891559,5150000.0
Toyota Prado TX L Package 2.7 2018,9.5/10,91%,100%,100%,98%,100%,2018.0,"20,648 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2018-for-sale-in-lahore-8175649,34000000.0
Toyota Prius A Touring Selection 2020,9.7/10,94%,100%,100%,94%,100%,2020.0,"62,809 km",Hybrid,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2020-for-sale-in-lahore-8261760,10000000.0
Toyota Prado TX 2.7 2018,9.8/10,95%,100%,100%,100%,100%,2018.0,"46,640 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2018-for-sale-in-lahore-8297422,26500000.0
Hyundai Santa Fe Signature 2023,9.8/10,94%,100%,100%,100%,100%,2023.0,"2,827 km",Hybrid,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/hyundai-santa-fe-2023-for-sale-in-lahore-8361578,14500000.0
Toyota Corolla Altis X Automatic 1.6 2022,9.7/10,93%,100%,100%,98%,100%,2022.0,"23,716 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-8352953,6000000.0
DFSK Glory 580 1.5 CVT 2021,9.6/10,87%,100%,100%,96%,100%,2021.0,"19,054 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/dfsk-glory-580-2021-for-sale-in-lahore-8208982,5800000.0
MG HS Essence 2023,9.6/10,88%,100%,96%,100%,100%,2023.0,"11,933 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/mg-hs-2023-for-sale-in-lahore-8155875,7500000.0
Toyota Passo X 2020,9.6/10,88%,100%,100%,100%,100%,2020.0,"31,658 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2020-for-sale-in-lahore-8264823,3850000.0
Honda Insight EX 2021,9.6/10,90%,100%,100%,98%,100%,2021.0,"32,775 km",Hybrid,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-insight-2021-for-sale-in-lahore-8237877,14200000.0
Toyota Yaris ATIV X CVT 1.5 2022,9.7/10,91%,100%,96%,97%,100%,2022.0,"15,700 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2022-for-sale-in-lahore-8261754,5150000.0
Proton Saga 1.3L Ace A/T 2022,9.6/10,89%,100%,100%,98%,100%,2022.0,"13,141 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/proton-saga-2022-for-sale-in-lahore-8331880,3000000.0
Honda City 1.2L CVT 2023,10/10,100%,100%,100%,100%,100%,2023.0,47 km,Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-lahore-8289887,5000000.0
Toyota C-HR S 2018,9.9/10,99%,100%,100%,98%,100%,2018.0,"22,533 km",Hybrid,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-islamabad-8321053,7495000.0
KIA Sportage FWD 2023,9.9/10,99%,100%,100%,97%,100%,2023.0,"4,480 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2023-for-sale-in-lahore-8222670,7900000.0
Daihatsu Mira L 2019,9.2/10,79%,100%,100%,97%,100%,2019.0,"37,007 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2019-for-sale-in-lahore-8229466,3279999.9999999995
Changan Alsvin 1.5L DCT Lumiere 2022,9.8/10,94%,100%,100%,98%,100%,2022.0,"10,013 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/changan-alsvin-2022-for-sale-in-islamabad-8323719,4350000.0
KIA Sportage FWD 2023,9.9/10,96%,100%,100%,100%,100%,2023.0,"13,124 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2023-for-sale-in-islamabad-8240941,8200000.0
Honda Vezel Hybrid Z Honda Sensing  2017,9.1/10,70%,100%,100%,100%,100%,2017.0,"65,750 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2017-for-sale-in-islamabad-8246585,7400000.0
Toyota Passo X 2019,9.3/10,81%,100%,100%,88%,100%,2019.0,"112,523 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2019-for-sale-in-lahore-8296126,3800000.0
Toyota Yaris GLI CVT 1.3 2023,9.7/10,89%,100%,100%,100%,100%,2023.0,351 km,Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2023-for-sale-in-lahore-8240817,4600000.0
Honda Civic 1.8 i-VTEC CVT 2020,8.8/10,64%,98%,100%,100%,100%,2020.0,"61,774 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-islamabad-8358076,5650000.0
Toyota Aqua G 2018,9.1/10,72%,100%,100%,97%,100%,2018.0,"50,610 km",Hybrid,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-aqua-2018-for-sale-in-lahore-8286869,5450000.0
Haval Jolion Top 2022,9.8/10,95%,100%,100%,100%,100%,2022.0,"14,877 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/haval-jolion-2022-for-sale-in-lahore-8130768,8000000.0
Suzuki Swift GL CVT 2022,9.8/10,95%,100%,100%,97%,100%,2022.0,"22,484 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2022-for-sale-in-islamabad-8363798,4200000.0
Daihatsu Mira X 2019,9.1/10,76%,100%,100%,85%,100%,2019.0,"42,449 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2019-for-sale-in-islamabad-8306475,3800000.0
Suzuki Alto L 2021,9.9/10,98%,100%,100%,100%,100%,2021.0,"4,630 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-rawalpindi-8261383,3400000.0
Chery Tiggo 8 Pro 1.6 DEX Plus 2022,9.7/10,93%,100%,100%,95%,100%,2022.0,"30,931 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/chery-tiggo-8-pro-2022-for-sale-in-lahore-8344774,8400000.0
Peugeot 2008 Allure 2023,10/10,100%,100%,100%,100%,100%,2023.0,"4,422 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/peugeot-2008-2023-for-sale-in-islamabad-8304058,7200000.0
Suzuki Alto X 2018,9.8/10,94%,100%,100%,100%,100%,2018.0,"70,817 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2018-for-sale-in-islamabad-8280610,3240000.0
Changan Alsvin 1.5L DCT Lumiere 2022,9.0/10,68%,100%,100%,98%,100%,2022.0,"25,095 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/changan-alsvin-2022-for-sale-in-islamabad-8051114,4280000.0
Peugeot 2008 Active 2023,9.9/10,99%,100%,100%,100%,100%,2023.0,"7,557 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/peugeot-2008-2023-for-sale-in-islamabad-8244044,6400000.0
Suzuki Alto X 2020,9.9/10,100%,100%,100%,100%,100%,2020.0,"97,852 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-gujranwala-8305965,3300000.0
Honda Civic RS 2022,9.8/10,93%,100%,100%,100%,100%,2022.0,"16,747 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-islamabad-8343625,9800000.0
Toyota Yaris ATIV X CVT 1.5 2022,9.8/10,96%,100%,100%,96%,100%,2022.0,"25,571 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2022-for-sale-in-rawalpindi-8280480,4900000.0
Daihatsu Mira LSA 3 2020,8.6/10,55%,100%,100%,93%,100%,2020.0,"64,690 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2020-for-sale-in-karachi-8287613,3140000.0
Honda BR-V i-VTEC S 2020,9.6/10,86%,100%,100%,97%,100%,2020.0,"15,681 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2020-for-sale-in-islamabad-8328133,5100000.0
Honda City 1.5L ASPIRE CVT 2022,9.8/10,98%,100%,100%,100%,100%,2022.0,"44,841 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-8292481,5300000.0
Daihatsu Move X SA 2 2020,9.9/10,100%,100%,100%,98%,100%,2020.0,"14,518 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/daihatsu-move-2020-for-sale-in-islamabad-8321117,3550000.0
Daihatsu Mira G SA III 2020,9.7/10,92%,100%,100%,100%,100%,2020.0,"25,400 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2020-for-sale-in-islamabad-8319022,3300000.0
Proton X70 Premium FWD 2022,9.9/10,97%,100%,100%,100%,100%,2022.0,"2,417 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/proton-x70-2022-for-sale-in-islamabad-8252307,8500000.0
KIA Sorento 2.4 FWD 2022,9.8/10,95%,100%,100%,94%,100%,2022.0,"5,123 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/kia-sorento-2022-for-sale-in-karachi-8097318,8400000.0
Toyota Yaris GLI CVT 1.3 2021,8.5/10,54%,100%,100%,92%,100%,2021.0,"42,811 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-karachi-8293618,3600000.0
Hyundai Sonata 2.0 2021,9.7/10,90%,100%,100%,97%,100%,2021.0,"35,596 km",Petrol,Automatic,"Feb 14, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2021-for-sale-in-islamabad-8364732,9000000.0
Toyota Hilux Revo V Automatic 2.8 2021,9.9/10,95%,100%,100%,98%,100%,2021.0,"7,650 km",Diesel,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2021-for-sale-in-karachi-8296217,12300000.0
Chery Tiggo 8 Pro 1.6 DEX Plus 2022,9.5/10,84%,100%,100%,95%,100%,2022.0,"20,558 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/chery-tiggo-8-pro-2022-for-sale-in-karachi-8306269,8500000.0
Proton X70 Premium FWD 2022,9.8/10,93%,100%,100%,100%,100%,2022.0,"4,805 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/proton-x70-2022-for-sale-in-islamabad-8383800,8300000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2019,9.2/10,76%,100%,100%,100%,100%,2019.0,"79,304 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-8343626,5850000.0
Honda HR-V VTi-S 2023,9.6/10,90%,100%,100%,100%,100%,2023.0,"24,090 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/honda-hr-v-2023-for-sale-in-lahore-8383973,6950000.0
Daihatsu Mira X 2023,9.9/10,97%,100%,100%,100%,100%,2023.0,886 km,Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2023-for-sale-in-karachi-8383522,3990000.0
Peugeot 2008 Allure 2022,9.8/10,94%,100%,100%,100%,100%,2022.0,"15,959 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/peugeot-2008-2022-for-sale-in-islamabad-8381830,6950000.0
Hyundai Elantra GLS 2023,10/10,100%,100%,100%,97%,100%,2023.0,"1,916 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/hyundai-elantra-2023-for-sale-in-karachi-8228807,7450000.0
BMW 7 Series 740 Le xDrive 2021,9.7/10,92%,100%,100%,98%,100%,2021.0,"32,408 km",Hybrid,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/bmw-7-series-2021-for-sale-in-lahore-8301855,68500000.0
Suzuki Vitara GL+ 1.6 2018,9.8/10,94%,100%,100%,100%,100%,2018.0,"3,334 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/suzuki-vitara-2018-for-sale-in-lahore-8367388,6200000.0
Toyota C-HR S-LED 2018,9.9/10,98%,100%,100%,100%,100%,2018.0,"60,702 km",Hybrid,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-islamabad-8132123,8450000.0
Toyota Fortuner 2.8 Sigma 4 2022,9.7/10,92%,100%,100%,100%,100%,2022.0,"20,343 km",Diesel,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2022-for-sale-in-lahore-8349435,16700000.0
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2021,9.7/10,91%,100%,100%,95%,100%,2021.0,"36,491 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-8381309,6550000.0
Honda BR-V i-VTEC S 2018,9.6/10,89%,100%,100%,100%,100%,2018.0,"15,316 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2018-for-sale-in-karachi-8313336,4300000.0
Honda Civic Oriel 2022,9.8/10,96%,100%,100%,89%,100%,2022.0,"33,386 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-karachi-8346346,7980000.0
Daihatsu Mira X SA lll 2022,9.1/10,73%,100%,100%,93%,100%,2022.0,"23,177 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2022-for-sale-in-islamabad-8252930,3790000.0
Honda HR-V VTi-S 2023,9.4/10,85%,100%,100%,92%,100%,2023.0,"26,299 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/honda-hr-v-2023-for-sale-in-lahore-8375195,7200000.0
Toyota Corolla Altis X Automatic 1.6 2021,9.0/10,72%,100%,100%,87%,100%,2021.0,"97,586 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-8373605,6000000.0
Toyota Corolla Altis Grande CVT-i 1.8 2019,9.0/10,72%,98%,100%,95%,100%,2019.0,"63,252 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-8378017,5500000.0
Toyota Fortuner 2.7 G 2022,9.3/10,78%,100%,100%,95%,100%,2022.0,"34,765 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2022-for-sale-in-lahore-8284075,13000000.0
Toyota Yaris ATIV X CVT 1.5 2022,9.6/10,89%,100%,100%,100%,100%,2022.0,"9,356 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2022-for-sale-in-karachi-8225968,4950000.0
Toyota Hilux Revo V Automatic 2.8 2021,9.1/10,74%,100%,100%,90%,100%,2021.0,"19,722 km",Diesel,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2021-for-sale-in-karachi-8057610,12500000.0
Honda BR-V i-VTEC S 2022,9.5/10,83%,100%,100%,100%,100%,2022.0,"12,830 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2022-for-sale-in-lahore-8331005,5800000.0
MG HS Trophy 2021,9.6/10,89%,100%,100%,94%,100%,2021.0,"36,832 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-8366563,6500000.0
Honda BR-V i-VTEC S 2020,9.9/10,97%,100%,100%,100%,100%,2020.0,"30,865 km",Petrol,Automatic,"Feb 13, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2020-for-sale-in-islamabad-8383482,5700000.0
Suzuki Wagon R 2023,9.7/10,90%,100%,100%,99%,100%,2023.0,817 km,Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2023-for-sale-in-lahore-8080514,3850000.0
KIA Sportage FWD 2021,9.5/10,87%,100%,100%,95%,100%,2021.0,"24,734 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2021-for-sale-in-islamabad-8344900,7300000.0
KIA Sportage FWD 2020,9.5/10,86%,100%,100%,97%,100%,2020.0,"8,799 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-islamabad-8366723,7700000.0
KIA Sportage FWD 2019,9.2/10,81%,100%,100%,95%,100%,2019.0,"45,304 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2019-for-sale-in-lahore-8290767,6600000.0
Honda Vezel Hybrid Z Honda Sensing  2018,9.7/10,92%,100%,100%,100%,100%,2018.0,"16,761 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2018-for-sale-in-lahore-8252389,7900000.0
Honda Vezel Hybrid Z Honda Sensing  2019,9.6/10,90%,100%,100%,100%,100%,2019.0,"26,755 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2019-for-sale-in-karachi-8381465,8400000.0
Hyundai Tucson AWD A/T Ultimate 2021,9.3/10,79%,100%,100%,94%,100%,2021.0,"57,182 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/hyundai-tucson-2021-for-sale-in-lahore-8317085,7600000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2017,9.0/10,77%,98%,100%,88%,100%,2017.0,"49,797 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-8356499,4800000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2018,8.8/10,66%,97%,100%,96%,100%,2018.0,"51,397 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-8314112,4800000.0
Honda City 1.5L ASPIRE CVT 2022,9.3/10,77%,100%,100%,100%,100%,2022.0,"11,261 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-8381276,5250000.0
KIA Grand Carnival EX 2018,9.7/10,96%,100%,100%,100%,100%,2018.0,"23,206 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/kia-grand-carnival-2018-for-sale-in-faisalabad-8159633,8400000.0
Proton X70 Premium FWD 2022,10/10,99%,100%,100%,98%,100%,2022.0,"11,686 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/proton-x70-2022-for-sale-in-karachi-8257825,7250000.0
Chery Tiggo 4 Pro DEX Plus 1.5T 2023,9.6/10,87%,100%,100%,100%,100%,2023.0,"26,455 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/chery-tiggo-4-pro-2023-for-sale-in-lahore-8349976,6350000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2019,8.1/10,37%,100%,100%,98%,100%,2019.0,"27,893 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-8316566,5200000.0
Toyota Corolla Altis X Automatic 1.6 2021,8.7/10,67%,98%,100%,83%,100%,2021.0,"48,640 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-8380943,5100000.0
Toyota Fortuner 2.7 V 2021,10/10,99%,100%,100%,100%,100%,2021.0,"2,728 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-islamabad-8324013,15800000.0
Honda City 1.3 i-VTEC Prosmatec 2018,9.6/10,92%,100%,100%,91%,100%,2018.0,"32,458 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-8284033,3900000.0
Toyota Corolla Altis X Automatic 1.6 2021,8.8/10,62%,100%,100%,94%,100%,2021.0,"40,534 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-8253307,5400000.0
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,8.9/10,65%,100%,100%,95%,100%,2022.0,"30,098 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-8356363,6725000.0
Hyundai Tucson AWD A/T Ultimate 2021,9.7/10,94%,100%,100%,98%,100%,2021.0,"50,796 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/hyundai-tucson-2021-for-sale-in-peshawar-8373423,8200000.0
Toyota Yaris ATIV X CVT 1.5 2021,8.3/10,46%,100%,100%,95%,100%,2021.0,"24,596 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-karachi-8364749,4600000.0
Proton Saga 1.3L Ace A/T 2023,10/10,100%,100%,100%,100%,100%,2023.0,35 km,Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/proton-saga-2023-for-sale-in-lahore-8252899,3900000.0
KIA Sportage AWD 2020,9.6/10,88%,100%,96%,100%,100%,2020.0,"62,794 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-lahore-8377783,7250000.0
MG HS Trophy 2022,9.7/10,91%,100%,100%,100%,100%,2022.0,"15,938 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/mg-hs-2022-for-sale-in-lahore-8324805,7100000.0
Audi A6 1.8 TFSI  2016,9.9/10,98%,100%,100%,100%,100%,2016.0,"164,031 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/audi-a6-2016-for-sale-in-lahore-8341924,13000000.0
Toyota Passo X L Package S  2019,9.4/10,87%,100%,100%,100%,100%,2019.0,"43,685 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2019-for-sale-in-karachi-8314023,3850000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2021,9.9/10,98%,100%,100%,97%,100%,2021.0,"14,624 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-8300638,6950000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2019,9.6/10,87%,100%,100%,98%,100%,2019.0,"69,775 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-8324420,5750000.0
Suzuki Alto L limited 40th anniversary edition 2020,9.8/10,94%,100%,100%,100%,100%,2020.0,"13,561 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-karachi-8261750,3490000.0
Honda Civic Oriel 1.8 i-VTEC CVT 2021,10/10,100%,100%,100%,97%,100%,2021.0,"1,254 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-8279541,7300000.0
Toyota Corolla XLi Automatic 2019,8.8/10,59%,100%,100%,95%,100%,2019.0,"39,123 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-8289503,4200000.0
Honda N Box Slash G 2020,8.6/10,55%,100%,100%,97%,100%,2020.0,"18,832 km",Petrol,Automatic,"Feb 12, 2024",https://www.pakwheels.com/used-cars/honda-n-box-2020-for-sale-in-karachi-8211128,3650000.0
